537,3693
528,3668
531,3653
510,3642
528,3683
516,3680
543,3664
517,3643
538,3662
542,3684
543,3670
509,3652
525,3647
548,3697
541,3674
522,3662
530,3637
527,3671
528,3691
534,3664
539,3646
519,3651
533,3693
524,3681
527,3659
522,3643
540,3682
522,3681
525,3665
536,3644
510,3655
533,3695
533,3668
497,3651
529,3647
533,3691
537,3678
535,3663
538,3639
509,3667
519,3687
544,3671
503,3654
528,3653
538,3691
529,3677
537,3656
537,3638
540,3678
540,3679
526,3663
502,3649
499,3659
550,3687
546,3671
521,3657
499,3639
542,3695
503,3680
543,3665
523,3645
501,3674
538,3685
549,3670
539,3651
529,3648
535,3693
547,3681
532,3657
532,3640
519,3675
517,3682
527,3662
530,3648
503,3653
517,3694
525,3669
528,3658
534,3638
551,3682
547,3678
499,3664
535,3645
539,3664
525,3687
509,3669
528,3649
503,3646
534,3696
539,3675
499,3661
543,3643
549,3668
530,3687
541,3665
533,3650
544,3654
544,3690
536,3669
545,3657
534,3633
549,3686
543,3682
557,3663
543,3651
535,3664
545,3693
558,3676
531,3655
540,3643
537,3696
529,3677
535,3665
535,3647
507,3667
560,3685
522,3665
534,3648
527,3648
537,3695
525,3671
538,3662
527,3642
558,3675
528,3686
541,3664
528,3647
545,3655
529,3690
545,3678
511,3655
546,3639
528,3693
538,3677
531,3659
533,3641
521,3664
543,3691
528,3668
510,3650
509,3651
543,3703
495,3678
538,3655
510,3647
533,3683
539,3690
506,3663
511,3653
535,3657
495,3695
518,3667
511,3658
533,3648
541,3690
525,3671
519,3664
531,3648
532,3669
502,3685
523,3667
530,3651
526,3649
508,3695
523,3676
531,3658
527,3639
486,3679
525,3679
534,3666
522,3648
479,3645
526,3696
528,3671
521,3654
485,3644
526,3689
507,3681
523,3666
541,3643
544,3664
537,3691
529,3664
539,3658
528,3648
545,3694
507,3675
510,3661
510,3642
531,3673
532,3684
522,3671
531,3645
520,3653
542,3696
528,3670
522,3659
528,3643
530,3678
537,3683
523,3667
526,3647
537,3661
541,3691
528,3665
532,3653
495,3645
543,3693
542,3683
541,3659
529,3642
543,3663
542,3681
528,3669
538,3648
518,3646
545,3693
537,3675
528,3657
528,3639
518,3676
537,3681
519,3664
531,3649
520,3653
546,3686
508,3671
541,3659
519,3638
545,3689
543,3676
509,3664
497,3646
533,3663
544,3691
529,3667
534,3646
502,3643
509,3696
539,3671
499,3651
511,3634
536,3669
519,3682
527,3664
497,3650
499,3650
534,3694
529,3669
505,3647
533,3638
507,3682
545,3677
528,3664
531,3637
510,3664
541,3684
517,3667
525,3651
499,3637
544,3694
528,3677
528,3659
535,3645
525,3670
511,3681
511,3664
523,3644
528,3654
528,3694
511,3672
518,3653
528,3636
525,3683
525,3683
499,3663
533,3642
499,3660
508,3689
511,3671
538,3657
534,3644
502,3689
522,3682
532,3661
508,3642
543,3669
529,3686
511,3666
507,3654
503,3647
547,3690
525,3673
532,3664
529,3637
540,3673
519,3689
523,3664
510,3646
538,3658
546,3694
528,3669
528,3650
519,3639
541,3691
507,3680
522,3661
537,3645
547,3666
531,3698
517,3664
525,3650
502,3648
531,3696
511,3674
534,3656
519,3646
530,3679
546,3678
501,3664
496,3649
503,3652
535,3691
534,3675
505,3653
511,3642
538,3696
503,3670
533,3661
501,3645
530,3659
509,3690
528,3664
527,3652
523,3651
539,3683
528,3677
499,3657
509,3644
510,3675
522,3677
501,3666
524,3649
531,3650
525,3694
528,3674
531,3652
528,3641
528,3681
523,3682
519,3665
501,3642
521,3664
533,3686
535,3672
531,3652
534,3645
541,3696
530,3680
543,3666
538,3645
537,3670
531,3687
507,3664
542,3652
528,3646
529,3693
556,3680
532,3664
525,3642
547,3677
535,3684
529,3664
527,3647
531,3654
543,3687
557,3664
529,3657
528,3633
528,3685
547,3679
528,3659
528,3632
528,3664
555,3679
531,3667
496,3645
544,3649
560,3694
533,3678
500,3650
524,3635
554,3679
535,3684
546,3664
523,3645
543,3661
535,3682
545,3674
525,3653
541,3638
535,3687
548,3679
534,3662
527,3646
530,3664
554,3689
535,3667
521,3652
529,3649
555,3696
543,3673
503,3662
527,3642
549,3678
526,3683
497,3655
528,3648
537,3651
547,3689
499,3675
528,3650
542,3643
544,3685
501,3673
528,3663
534,3645
511,3660
505,3694
528,3669
541,3643
519,3647
498,3687
534,3676
534,3663
479,3642
496,3669
535,3686
541,3664
483,3648
507,3657
541,3691
510,3675
528,3655
528,3635
517,3685
529,3685
511,3665
529,3647
528,3664
533,3691
499,3667
519,3648
531,3639
528,3696
538,3679
498,3663
502,3642
497,3670
541,3690
528,3663
534,3648
498,3648
541,3696
542,3674
528,3654
528,3643
536,3683
509,3679
524,3664
528,3639
497,3664
523,3690
538,3671
497,3652
529,3645
509,3690
528,3679
530,3663
528,3636
499,3665
533,3687
535,3666
528,3654
527,3646
537,3694
506,3675
535,3655
498,3647
522,3675
541,3679
524,3664
521,3645
509,3662
511,3693
528,3674
519,3653
506,3639
504,3686
502,3685
531,3661
495,3645
533,3664
533,3683
501,3673
527,3651
528,3643
546,3695
526,3678
509,3657
529,3645
534,3672
517,3686
529,3668
528,3648
533,3657
533,3702
528,3675
498,3658
492,3646
505,3683
521,3683
511,3665
496,3648
531,3663
526,3688
525,3674
528,3648
504,3646
537,3696
528,3681
537,3653
541,3639
534,3674
502,3691
502,3665
532,3650
527,3652
519,3694
525,3674
529,3660
508,3639
499,3682
496,3680
533,3666
510,3647
528,3660
528,3691
540,3675
528,3654
497,3645
510,3692
542,3681
519,3664
528,3643
523,3668
536,3693
535,3665
528,3654
499,3649
511,3691
523,3679
511,3660
529,3633
530,3679
523,3683
528,3664
496,3649
537,3655
534,3695
507,3674
532,3658
531,3647
523,3695
503,3678
529,3664
525,3644
534,3662
537,3692
525,3669
529,3656
499,3648
530,3695
539,3681
524,3660
499,3639
499,3679
535,3696
529,3664
531,3649
507,3659
511,3689
510,3671
527,3659
519,3637
503,3691
509,3680
526,3663
493,3648
525,3665
511,3684
506,3664
502,3655
522,3646
506,3686
528,3674
528,3664
492,3643
528,3666
525,3679
528,3665
510,3648
528,3651
528,3689
509,3673
528,3658
528,3638
530,3677
528,3684
529,3660
511,3645
511,3662
534,3692
499,3665
517,3651
518,3646
523,3694
537,3673
524,3657
501,3645
523,3667
539,3679
522,3670
528,3647
496,3653
538,3693
528,3664
549,3648
528,3643
537,3674
530,3687
544,3664
533,3649
531,3662
532,3686
532,3671
532,3654
499,3638
529,3689
528,3673
537,3659
505,3643
525,3664
528,3687
534,3664
528,3649
528,3646
518,3691
543,3679
521,3659
533,3635
526,3681
534,3681
521,3661
529,3647
503,3653
545,3687
499,3672
529,3663
510,3637
543,3691
528,3678
532,3664
502,3647
534,3664
511,3689
539,3665
508,3655
528,3642
507,3695
518,3670
509,3661
528,3641
496,3664
532,3681
511,3665
528,3648
519,3651
528,3693
511,3674
529,3653
521,3642
531,3680
517,3682
533,3664
525,3648
526,3659
511,3691
533,3665
525,3648
521,3642
511,3697
541,3674
527,3660
481,3643
508,3678
538,3684
527,3665
473,3639
502,3648
540,3695
523,3674
481,3657
496,3647
534,3675
526,3685
473,3663
480,3643
528,3662
537,3683
534,3670
505,3658
501,3639
528,3695
530,3677
539,3659
509,3647
494,3665
532,3687
509,3671
499,3645
525,3653
538,3693
531,3667
528,3659
526,3639
522,3681
502,3685
496,3664
531,3645
495,3664
501,3692
529,3667
526,3657
485,3641
511,3695
496,3681
532,3663
511,3646
511,3671
496,3680
537,3666
510,3653
508,3643
527,3696
533,3681
523,3663
507,3639
510,3680
533,3691
526,3664
502,3647
525,3653
541,3691
534,3673
527,3655
521,3637
511,3690
529,3677
525,3658
528,3642
494,3664
526,3686
527,3666
525,3648
526,3647
520,3694
496,3681
518,3655
511,3639
511,3669
534,3691
531,3667
486,3649
527,3654
525,3696
505,3668
489,3653
524,3642
529,3677
499,3682
506,3664
527,3642
506,3663
528,3689
528,3671
487,3658
519,3646
533,3698
523,3679
532,3663
502,3649
527,3669
534,3687
525,3667
504,3649
490,3651
528,3696
510,3674
497,3662
522,3638
511,3683
509,3680
528,3665
523,3650
526,3658
539,3695
531,3677
526,3654
498,3643
499,3691
528,3679
493,3659
502,3646
496,3664
537,3680
504,3665
507,3651
528,3652
503,3698
496,3674
522,3660
495,3643
501,3677
497,3682
496,3665
524,3649
510,3658
518,3690
529,3664
519,3653
507,3639
505,3689
502,3678
521,3664
499,3650
525,3663
535,3685
511,3669
524,3654
499,3640
527,3695
524,3681
517,3663
521,3639
524,3673
493,3686
500,3664
499,3648
519,3653
528,3687
523,3673
492,3651
487,3645
534,3682
511,3680
507,3664
505,3644
529,3664
520,3690
504,3668
503,3659
519,3648
529,3691
519,3677
523,3649
490,3639
523,3671
519,3689
519,3671
528,3648
500,3653
496,3687
519,3669
491,3664
493,3639
518,3682
533,3681
497,3662
490,3650
523,3664
527,3683
523,3673
502,3657
518,3640
509,3692
500,3684
544,3657
519,3648
528,3664
535,3681
535,3671
521,3648
528,3645
535,3698
543,3671
526,3659
485,3645
541,3674
544,3675
526,3664
487,3648
538,3655
533,3689
529,3673
527,3657
521,3642
527,3696
528,3681
527,3663
511,3648
528,3663
531,3689
505,3672
526,3654
527,3648
529,3694
528,3674
503,3659
528,3634
525,3675
528,3684
530,3666
529,3645
519,3661
528,3693
530,3675
540,3648
511,3642
537,3685
543,3677
528,3664
507,3641
531,3663
535,3689
517,3663
516,3652
527,3645
501,3690
517,3679
518,3660
529,3635
528,3679
496,3679
510,3681
527,3647
511,3653
496,3695
526,3670
533,3659
490,3643
495,3683
521,3685
528,3664
521,3646
486,3664
528,3686
534,3671
490,3664
485,3645
522,3697
531,3681
511,3658
482,3642
510,3668
531,3681
486,3666
493,3652
496,3654
523,3694
489,3675
485,3654
511,3639
526,3682
524,3681
523,3665
496,3646
521,3659
527,3686
509,3674
495,3654
524,3639
500,3690
528,3688
507,3659
497,3638
484,3665
496,3690
522,3665
501,3650
481,3643
522,3694
506,3675
493,3660
526,3636
503,3681
519,3692
503,3667
507,3645
509,3658
510,3687
528,3674
511,3655
488,3643
510,3686
522,3678
483,3664
485,3645
497,3663
510,3696
525,3664
510,3651
507,3642
523,3694
501,3678
499,3663
496,3634
526,3674
523,3685
528,3666
492,3652
509,3656
529,3693
531,3673
503,3654
509,3639
505,3686
528,3680
506,3667
493,3648
527,3663
527,3689
518,3667
501,3660
510,3646
539,3690
502,3685
496,3661
484,3648
527,3675
503,3687
495,3664
511,3652
527,3648
521,3693
521,3675
522,3659
502,3644
503,3682
507,3687
487,3664
523,3648
491,3653
497,3686
496,3665
489,3658
511,3645
496,3694
499,3681
502,3661
495,3644
509,3667
533,3685
519,3674
509,3658
521,3646
523,3696
497,3678
505,3664
485,3643
505,3679
495,3687
495,3670
518,3647
527,3659
531,3693
528,3674
489,3654
506,3646
506,3690
521,3683
523,3662
527,3647
519,3673
519,3687
489,3676
495,3653
528,3653
533,3703
523,3681
528,3664
496,3649
519,3682
505,3694
488,3666
517,3655
495,3658
501,3695
528,3675
535,3664
519,3643
528,3693
531,3682
506,3664
503,3647
528,3665
498,3696
525,3668
503,3659
504,3648
531,3692
529,3682
507,3661
510,3639
494,3677
521,3685
499,3677
494,3653
511,3650
533,3692
510,3679
518,3659
525,3642
534,3692
511,3680
528,3667
500,3655
519,3662
507,3695
491,3670
522,3651
509,3649
510,3697
497,3683
501,3663
528,3652
528,3678
529,3683
496,3669
523,3653
522,3653
529,3696
503,3679
491,3659
498,3645
518,3677
491,3683
510,3664
496,3649
483,3655
526,3687
526,3667
505,3655
511,3645
527,3696
528,3683
497,3664
498,3639
495,3677
521,3693
530,3669
526,3650
510,3659
521,3694
532,3671
486,3661
495,3639
543,3679
539,3686
528,3664
509,3652
528,3657
537,3692
530,3671
482,3662
519,3646
528,3697
535,3681
523,3667
528,3653
521,3667
531,3696
526,3667
535,3656
505,3650
534,3691
518,3683
543,3663
501,3648
528,3677
528,3687
521,3669
496,3651
528,3653
497,3695
511,3671
502,3659
522,3644
511,3686
532,3681
510,3664
523,3647
518,3664
539,3696
503,3670
526,3653
503,3648
501,3695
503,3680
523,3663
505,3643
507,3671
503,3686
528,3675
519,3650
495,3649
509,3696
528,3680
505,3655
492,3639
505,3682
528,3690
520,3668
503,3648
503,3664
529,3693
511,3671
489,3659
495,3648
530,3696
518,3683
475,3663
496,3648
528,3671
523,3691
468,3666
495,3649
517,3653
523,3699
471,3673
497,3664
511,3642
511,3679
471,3690
496,3664
510,3649
475,3662
523,3699
501,3683
523,3664
508,3648
529,3696
498,3682
507,3665
495,3652
508,3666
501,3696
496,3674
525,3654
493,3653
528,3696
524,3681
523,3664
518,3643
501,3681
528,3693
511,3669
490,3655
499,3655
528,3696
511,3677
510,3658
497,3642
497,3687
499,3689
506,3668
496,3647
528,3663
501,3694
496,3674
525,3654
525,3650
519,3696
527,3678
523,3668
522,3641
529,3677
528,3691
521,3667
508,3654
498,3656
511,3696
518,3671
501,3651
499,3647
537,3691
531,3689
496,3665
519,3647
502,3664
530,3695
529,3677
511,3658
527,3648
517,3696
526,3682
502,3657
494,3647
511,3669
505,3686
493,3667
528,3654
503,3649
499,3695
528,3682
506,3664
497,3644
502,3680
507,3693
519,3669
525,3649
499,3664
493,3693
528,3673
494,3655
511,3643
528,3695
505,3685
496,3657
508,3647
527,3667
526,3683
528,3674
511,3648
503,3652
509,3696
528,3675
498,3663
523,3643
528,3680
521,3685
525,3664
508,3648
521,3661
510,3690
497,3677
511,3663
525,3644
528,3696
524,3690
524,3663
519,3648
501,3668
519,3689
530,3675
522,3658
528,3648
509,3697
493,3681
492,3661
507,3644
523,3682
527,3682
499,3666
511,3648
517,3658
504,3695
500,3676
519,3653
509,3643
531,3683
532,3686
502,3664
527,3650
505,3661
503,3690
528,3666
507,3651
521,3639
531,3698
502,3679
511,3664
518,3646
497,3677
502,3691
506,3669
525,3648
521,3661
528,3696
524,3676
521,3658
493,3643
511,3689
496,3682
528,3662
503,3647
525,3659
528,3689
524,3675
527,3654
507,3647
522,3697
518,3679
521,3664
501,3643
496,3670
499,3691
522,3668
525,3649
494,3652
529,3690
535,3676
495,3663
509,3643
496,3687
508,3683
525,3664
489,3649
500,3664
522,3696
511,3671
497,3654
511,3646
531,3692
528,3679
528,3667
501,3646
523,3664
551,3691
527,3664
527,3650
528,3648
538,3693
528,3677
503,3663
525,3646
535,3679
528,3689
505,3664
499,3648
534,3655
530,3694
511,3675
539,3658
538,3638
528,3695
528,3682
528,3658
538,3645
526,3664
503,3691
546,3671
531,3651
522,3648
530,3695
519,3673
527,3659
521,3644
528,3676
533,3687
542,3669
524,3648
523,3660
533,3690
546,3670
524,3662
489,3636
537,3683
543,3678
526,3664
531,3643
510,3664
528,3695
528,3669
533,3654
508,3648
534,3693
529,3681
533,3659
503,3647
498,3675
527,3685
540,3665
498,3648
490,3648
530,3698
542,3673
528,3658
487,3643
527,3680
542,3685
528,3666
487,3641
521,3662
539,3686
531,3667
493,3655
511,3640
544,3693
510,3677
485,3661
511,3647
528,3667
503,3684
491,3671
503,3653
509,3648
485,3696
496,3674
496,3655
528,3641
501,3682
509,3685
525,3674
518,3648
517,3662
497,3693
526,3670
496,3650
523,3644
517,3696
524,3679
501,3663
528,3647
528,3677
531,3690
535,3665
507,3649
528,3649
530,3697
526,3671
496,3664
496,3643
525,3681
501,3685
502,3664
503,3659
523,3655
538,3696
538,3665
501,3658
501,3642
496,3694
538,3671
527,3665
499,3645
499,3669
496,3691
529,3675
494,3650
490,3651
535,3696
529,3671
519,3660
509,3648
525,3673
533,3687
507,3673
521,3646
522,3663
511,3693
496,3671
519,3661
522,3641
529,3685
497,3682
510,3655
491,3650
505,3664
499,3686
498,3671
480,3649
509,3647
499,3690
492,3675
486,3663
493,3648
493,3672
526,3686
523,3665
501,3649
481,3649
496,3696
503,3675
511,3658
485,3641
523,3681
522,3686
519,3664
495,3643
499,3654
507,3695
495,3669
497,3654
509,3642
525,3692
498,3671
501,3663
517,3647
522,3668
501,3682
496,3668
495,3650
475,3650
507,3693
491,3667
504,3664
473,3641
493,3664
521,3683
522,3664
493,3650
491,3656
528,3687
510,3669
483,3658
501,3639
498,3685
495,3680
510,3662
501,3644
501,3662
525,3685
519,3664
492,3647
496,3649
507,3691
498,3671
499,3659
511,3635
511,3672
522,3683
491,3658
495,3648
481,3648
523,3690
521,3674
489,3651
491,3639
523,3683
525,3675
492,3663
499,3642
496,3658
523,3694
491,3666
479,3651
496,3650
496,3691
511,3679
506,3660
475,3638
524,3680
497,3682
509,3664
501,3654
519,3656
525,3694
481,3678
506,3658
498,3638
491,3688
517,3682
477,3664
481,3648
492,3661
496,3689
505,3671
503,3649
486,3643
523,3691
511,3682
498,3659
521,3645
487,3670
519,3686
508,3664
495,3648
509,3646
501,3696
525,3679
495,3658
495,3638
507,3680
483,3681
497,3664
487,3645
517,3665
491,3693
527,3667
494,3651
478,3650
497,3691
496,3677
486,3659
497,3648
509,3667
525,3687
487,3664
505,3649
518,3650
511,3699
496,3679
501,3651
509,3646
524,3679
486,3680
509,3666
524,3649
522,3662
523,3696
477,3666
525,3655
498,3646
523,3684
483,3684
528,3659
508,3645
521,3665
522,3680
534,3667
503,3651
511,3643
495,3696
503,3671
496,3653
502,3637
511,3670
518,3693
496,3664
509,3644
503,3651
528,3690
496,3671
519,3659
473,3641
523,3681
497,3686
518,3664
502,3645
523,3664
497,3685
523,3671
491,3655
496,3637
503,3694
511,3676
496,3654
522,3639
498,3669
518,3689
499,3668
491,3648
487,3654
521,3695
508,3673
496,3657
492,3645
509,3684
509,3682
492,3658
489,3647
508,3664
509,3694
494,3668
486,3653
503,3642
519,3698
503,3674
491,3666
507,3645
501,3678
477,3684
494,3671
498,3649
496,3652
467,3694
493,3681
509,3661
498,3646
466,3685
487,3678
511,3666
495,3648
464,3661
496,3696
481,3670
496,3651
464,3647
486,3683
490,3681
499,3659
496,3648
503,3671
510,3685
486,3670
505,3658
501,3648
511,3697
507,3670
511,3661
475,3645
483,3675
528,3681
480,3664
488,3648
481,3662
497,3690
506,3663
511,3657
475,3641
525,3684
522,3684
481,3666
502,3641
511,3667
494,3690
503,3669
496,3653
475,3643
489,3696
502,3680
486,3653
518,3640
511,3682
484,3689
510,3666
497,3648
493,3654
494,3695
509,3673
518,3659
507,3646
502,3693
501,3682
486,3659
470,3646
481,3661
496,3695
497,3671
501,3659
507,3649
518,3701
519,3682
517,3664
478,3648
501,3679
490,3687
510,3677
493,3651
506,3657
492,3691
498,3680
491,3659
482,3646
486,3682
517,3688
481,3663
501,3647
506,3667
524,3687
487,3675
505,3662
482,3648
509,3701
484,3675
522,3664
511,3651
482,3673
499,3692
496,3669
502,3650
487,3653
508,3697
506,3681
508,3664
509,3645
511,3689
527,3689
510,3668
507,3653
487,3659
528,3702
492,3677
483,3657
505,3646
499,3691
495,3680
484,3666
505,3644
490,3664
502,3696
492,3671
491,3654
509,3653
490,3697
498,3678
495,3664
500,3646
510,3675
496,3696
496,3666
501,3650
505,3662
521,3686
494,3678
507,3657
511,3639
502,3693
505,3680
495,3669
522,3645
506,3664
530,3696
487,3670
517,3649
495,3650
510,3696
496,3686
526,3658
511,3645
527,3675
502,3689
508,3664
493,3651
511,3653
497,3696
510,3672
505,3659
491,3648
492,3691
521,3679
475,3670
503,3648
491,3664
506,3693
522,3677
500,3662
491,3646
523,3696
505,3681
506,3655
499,3648
520,3668
490,3682
502,3668
497,3646
496,3650
529,3696
495,3670
503,3659
473,3645
495,3680
510,3690
494,3665
506,3648
525,3658
509,3683
490,3670
480,3655
481,3643
499,3690
520,3682
518,3659
511,3646
496,3669
523,3684
486,3672
477,3652
523,3648
523,3697
519,3678
527,3663
524,3639
511,3680
522,3685
525,3659
518,3651
505,3652
525,3696
503,3677
528,3654
498,3646
511,3687
522,3677
529,3662
499,3648
511,3669
528,3694
502,3667
507,3650
477,3648
527,3697
525,3675
501,3659
508,3639
503,3679
527,3682
507,3669
478,3654
508,3664
509,3693
506,3677
506,3662
496,3645
526,3690
507,3686
517,3665
493,3653
505,3664
503,3694
518,3670
496,3649
511,3643
506,3697
527,3673
509,3663
495,3647
503,3678
523,3690
510,3667
492,3648
496,3657
527,3693
524,3677
474,3661
500,3638
524,3691
519,3679
477,3663
496,3649
519,3659
504,3692
480,3672
496,3653
509,3648
493,3693
482,3679
494,3664
501,3643
497,3671
477,3689
496,3664
500,3654
461,3649
481,3696
500,3676
503,3651
463,3639
481,3687
494,3683
487,3663
503,3653
487,3666
502,3693
507,3675
464,3653
497,3648
485,3696
484,3671
470,3664
481,3649
488,3667
502,3685
477,3669
507,3650
477,3650
519,3696
505,3676
505,3661
496,3645
495,3685
487,3684
501,3665
478,3646
495,3661
507,3694
493,3677
497,3662
499,3644
501,3692
503,3684
492,3664
495,3648
485,3664
527,3694
490,3671
487,3655
482,3648
507,3699
502,3685
500,3658
500,3647
523,3675
497,3683
502,3669
492,3648
510,3658
494,3695
509,3670
502,3664
497,3643
501,3683
497,3686
491,3663
491,3646
501,3664
521,3686
483,3676
511,3648
492,3643
527,3695
526,3677
525,3663
491,3646
510,3674
522,3689
521,3665
521,3651
494,3653
519,3691
492,3674
499,3661
485,3641
522,3685
490,3681
496,3664
485,3653
490,3661
518,3693
505,3675
493,3659
491,3640
523,3694
521,3674
493,3664
487,3645
501,3664
502,3691
511,3666
494,3652
493,3650
525,3696
499,3679
481,3659
518,3642
516,3679
510,3685
481,3662
483,3648
506,3662
487,3691
499,3664
496,3655
484,3641
498,3693
522,3680
495,3662
493,3646
491,3670
503,3683
525,3666
506,3649
500,3654
508,3696
496,3679
501,3664
487,3648
487,3676
501,3683
505,3666
494,3647
486,3655
523,3696
528,3665
485,3655
485,3645
497,3691
501,3689
506,3663
495,3648
499,3665
491,3687
503,3677
507,3654
490,3647
517,3702
506,3677
478,3658
502,3648
498,3675
519,3691
503,3671
483,3648
496,3661
511,3696
492,3675
491,3663
493,3636
498,3690
493,3685
485,3662
495,3650
485,3664
505,3682
493,3667
517,3657
496,3647
524,3696
496,3681
511,3663
477,3646
518,3673
493,3690
495,3667
507,3641
506,3657
497,3696
503,3679
489,3660
517,3643
485,3687
496,3681
482,3662
502,3653
520,3664
528,3695
517,3669
489,3662
483,3645
528,3701
525,3678
483,3664
487,3647
517,3673
511,3687
501,3671
503,3654
528,3655
485,3691
521,3678
500,3659
509,3642
528,3680
496,3687
511,3667
510,3648
527,3657
495,3695
533,3679
517,3653
519,3650
487,3691
529,3685
525,3664
522,3645
499,3669
529,3686
501,3665
511,3657
489,3648
511,3696
507,3683
524,3661
518,3648
533,3678
502,3683
520,3666
509,3645
507,3653
503,3696
526,3671
496,3663
506,3639
502,3689
526,3681
487,3658
519,3647
494,3664
528,3685
523,3671
521,3655
494,3648
528,3700
501,3681
493,3657
491,3646
519,3669
521,3682
500,3671
486,3649
519,3651
523,3696
498,3669
496,3661
508,3639
511,3684
510,3680
497,3667
511,3648
501,3663
476,3691
496,3670
511,3659
499,3643
